Tarih_x,Saat_x,Rüzgar,Güneş,Tarih_Saat,Tarih_y,Saat_y,PTF,Toplam_Uretim
2025-01-09 22:00:00,22:00,6.43,0.0,2025-01-09 22:00:00,2025-01-09 22:00:00,22:00,2599.99,41818.95
2025-01-09 23:00:00,23:00,6.06,0.0,2025-01-09 23:00:00,2025-01-09 23:00:00,23:00,2496.0,39811.91
2025-01-10 00:00:00,00:00,8.82,0.0,2025-01-10 00:00:00,2025-01-10 00:00:00,00:00,2596.0,37394.22
2025-01-10 01:00:00,01:00,10.22,0.0,2025-01-10 01:00:00,2025-01-10 01:00:00,01:00,2368.39,35384.78
2025-01-10 02:00:00,02:00,13.91,0.0,2025-01-10 02:00:00,2025-01-10 02:00:00,02:00,2153.38,33965.37
2025-01-10 03:00:00,03:00,20.09,0.0,2025-01-10 03:00:00,2025-01-10 03:00:00,03:00,2153.39,33183.62
2025-01-10 04:00:00,04:00,23.95,0.0,2025-01-10 04:00:00,2025-01-10 04:00:00,04:00,2305.0,33000.56
2025-01-10 05:00:00,05:00,16.24,0.0,2025-01-10 05:00:00,2025-01-10 05:00:00,05:00,2166.0,33297.97
2025-01-10 06:00:00,06:00,19.2,0.0,2025-01-10 06:00:00,2025-01-10 06:00:00,06:00,2549.98,34613.38
2025-01-10 07:00:00,07:00,16.29,0.0,2025-01-10 07:00:00,2025-01-10 07:00:00,07:00,2800.0,37910.32
2025-01-10 08:00:00,08:00,10.04,0.0,2025-01-10 08:00:00,2025-01-10 08:00:00,08:00,3000.0,42785.39
2025-01-10 09:00:00,09:00,17.89,0.0,2025-01-10 09:00:00,2025-01-10 09:00:00,09:00,3000.0,42967.36
2025-01-10 10:00:00,10:00,23.1,0.0,2025-01-10 10:00:00,2025-01-10 10:00:00,10:00,2949.99,40794.76
2025-01-10 11:00:00,11:00,23.05,0.0,2025-01-10 11:00:00,2025-01-10 11:00:00,11:00,2421.0,39020.92
2025-01-10 12:00:00,12:00,20.77,0.0,2025-01-10 12:00:00,2025-01-10 12:00:00,12:00,1533.7,35503.71
2025-01-10 13:00:00,13:00,19.04,0.0,2025-01-10 13:00:00,2025-01-10 13:00:00,13:00,1595.0,33850.86
2025-01-10 14:00:00,14:00,16.18,0.0,2025-01-10 14:00:00,2025-01-10 14:00:00,14:00,2200.0,36265.76
2025-01-10 15:00:00,15:00,30.71,0.0,2025-01-10 15:00:00,2025-01-10 15:00:00,15:00,2500.01,38243.2
2025-01-10 16:00:00,16:00,39.57,0.0,2025-01-10 16:00:00,2025-01-10 16:00:00,16:00,2989.99,41765.58
2025-01-10 17:00:00,17:00,54.37,0.0,2025-01-10 17:00:00,2025-01-10 17:00:00,17:00,3000.0,45275.25
2025-01-10 18:00:00,18:00,54.68,0.0,2025-01-10 18:00:00,2025-01-10 18:00:00,18:00,2989.99,45870.64
2025-01-10 19:00:00,19:00,33.38,0.0,2025-01-10 19:00:00,2025-01-10 19:00:00,19:00,2946.0,44782.09
2025-01-10 20:00:00,20:00,44.87,0.0,2025-01-10 20:00:00,2025-01-10 20:00:00,20:00,2788.39,43587.57
2025-01-10 21:00:00,21:00,41.51,0.0,2025-01-10 21:00:00,2025-01-10 21:00:00,21:00,2532.63,42467.84
2025-01-10 22:00:00,22:00,44.34,0.0,2025-01-10 22:00:00,2025-01-10 22:00:00,22:00,2199.99,41215.86
2025-01-10 23:00:00,23:00,43.81,0.0,2025-01-10 23:00:00,2025-01-10 23:00:00,23:00,2199.0,39486.2
2025-01-11 00:00:00,00:00,36.55,0.0,2025-01-11 00:00:00,2025-01-11 00:00:00,00:00,2175.0,37295.2
2025-01-11 01:00:00,01:00,29.96,0.0,2025-01-11 01:00:00,2025-01-11 01:00:00,01:00,2198.0,35361.77
2025-01-11 02:00:00,02:00,60.46,0.0,2025-01-11 02:00:00,2025-01-11 02:00:00,02:00,1999.98,33989.03
2025-01-11 03:00:00,03:00,60.95,0.0,2025-01-11 03:00:00,2025-01-11 03:00:00,03:00,2068.39,33065.73
2025-01-11 04:00:00,04:00,55.56,0.0,2025-01-11 04:00:00,2025-01-11 04:00:00,04:00,2154.56,32693.9
2025-01-11 05:00:00,05:00,62.95,0.0,2025-01-11 05:00:00,2025-01-11 05:00:00,05:00,2447.6,32917.45
2025-01-11 06:00:00,06:00,56.66,0.0,2025-01-11 06:00:00,2025-01-11 06:00:00,06:00,2441.06,33564.57
2025-01-11 07:00:00,07:00,68.07,0.0,2025-01-11 07:00:00,2025-01-11 07:00:00,07:00,2599.01,34889.73
2025-01-11 08:00:00,08:00,54.18,0.0,2025-01-11 08:00:00,2025-01-11 08:00:00,08:00,2990.0,37676.53
2025-01-11 09:00:00,09:00,49.45,0.0,2025-01-11 09:00:00,2025-01-11 09:00:00,09:00,2972.01,38397.38
2025-01-11 10:00:00,10:00,52.55,0.0,2025-01-11 10:00:00,2025-01-11 10:00:00,10:00,2572.45,37760.09
2025-01-11 11:00:00,11:00,35.67,0.0,2025-01-11 11:00:00,2025-01-11 11:00:00,11:00,2496.35,37085.95
2025-01-11 12:00:00,12:00,27.23,0.0,2025-01-11 12:00:00,2025-01-11 12:00:00,12:00,1799.98,35668.43
2025-01-11 13:00:00,13:00,31.34,0.0,2025-01-11 13:00:00,2025-01-11 13:00:00,13:00,1939.99,36484.26
2025-01-11 14:00:00,14:00,23.71,0.0,2025-01-11 14:00:00,2025-01-11 14:00:00,14:00,2150.0,37518.68
2025-01-11 15:00:00,15:00,29.74,0.0,2025-01-11 15:00:00,2025-01-11 15:00:00,15:00,2044.84,38997.29
2025-01-11 16:00:00,16:00,18.66,0.0,2025-01-11 16:00:00,2025-01-11 16:00:00,16:00,2599.02,41097.39
2025-01-11 17:00:00,17:00,16.6,0.0,2025-01-11 17:00:00,2025-01-11 17:00:00,17:00,3000.0,43438.82
2025-01-11 18:00:00,18:00,5.37,0.0,2025-01-11 18:00:00,2025-01-11 18:00:00,18:00,2989.99,44542.28
2025-01-11 19:00:00,19:00,3.65,0.0,2025-01-11 19:00:00,2025-01-11 19:00:00,19:00,2989.99,43433.46
2025-01-11 20:00:00,20:00,9.72,0.0,2025-01-11 20:00:00,2025-01-11 20:00:00,20:00,2900.0,42250.27
2025-01-11 21:00:00,21:00,14.51,0.0,2025-01-11 21:00:00,2025-01-11 21:00:00,21:00,2945.99,41278.27
2025-01-11 22:00:00,22:00,10.4,0.0,2025-01-11 22:00:00,2025-01-11 22:00:00,22:00,2490.0,39888.58
2025-01-11 23:00:00,23:00,13.8,0.0,2025-01-11 23:00:00,2025-01-11 23:00:00,23:00,2356.6,38152.23
2025-01-12 00:00:00,00:00,13.09,0.0,2025-01-12 00:00:00,2025-01-12 00:00:00,00:00,2633.4,35872.64
2025-01-12 01:00:00,01:00,9.65,0.0,2025-01-12 01:00:00,2025-01-12 01:00:00,01:00,2490.0,33806.15
2025-01-12 02:00:00,02:00,7.26,0.0,2025-01-12 02:00:00,2025-01-12 02:00:00,02:00,2365.01,32262.93
2025-01-12 03:00:00,03:00,1.72,0.0,2025-01-12 03:00:00,2025-01-12 03:00:00,03:00,2100.0,31242.23
2025-01-12 04:00:00,04:00,1.02,0.0,2025-01-12 04:00:00,2025-01-12 04:00:00,04:00,1999.99,30877.75
2025-01-12 05:00:00,05:00,5.0,0.0,2025-01-12 05:00:00,2025-01-12 05:00:00,05:00,2011.99,30567.67
2025-01-12 06:00:00,06:00,1.32,0.0,2025-01-12 06:00:00,2025-01-12 06:00:00,06:00,2774.99,30826.21
2025-01-12 07:00:00,07:00,0.93,0.0,2025-01-12 07:00:00,2025-01-12 07:00:00,07:00,2918.99,30972.18
2025-01-12 08:00:00,08:00,0.0,0.0,2025-01-12 08:00:00,2025-01-12 08:00:00,08:00,2950.01,30658.15
2025-01-12 09:00:00,09:00,0.0,0.0,2025-01-12 09:00:00,2025-01-12 09:00:00,09:00,2950.01,30587.11
2025-01-12 10:00:00,10:00,0.05,0.0,2025-01-12 10:00:00,2025-01-12 10:00:00,10:00,2599.02,30898.17
2025-01-12 11:00:00,11:00,0.0,0.0,2025-01-12 11:00:00,2025-01-12 11:00:00,11:00,1940.0,30929.47
2025-01-12 12:00:00,12:00,0.0,0.0,2025-01-12 12:00:00,2025-01-12 12:00:00,12:00,1799.97,30867.62
2025-01-12 13:00:00,13:00,1.75,0.0,2025-01-12 13:00:00,2025-01-12 13:00:00,13:00,1799.98,31812.92
2025-01-12 14:00:00,14:00,2.36,0.0,2025-01-12 14:00:00,2025-01-12 14:00:00,14:00,1940.0,32775.72
2025-01-12 15:00:00,15:00,0.93,0.0,2025-01-12 15:00:00,2025-01-12 15:00:00,15:00,2394.66,34132.39
2025-01-12 16:00:00,16:00,1.92,0.0,2025-01-12 16:00:00,2025-01-12 16:00:00,16:00,2680.0,36299.74
2025-01-12 17:00:00,17:00,8.66,0.0,2025-01-12 17:00:00,2025-01-12 17:00:00,17:00,2994.0,39274.33
2025-01-12 18:00:00,18:00,47.05,0.0,2025-01-12 18:00:00,2025-01-12 18:00:00,18:00,2950.0,41216.71
2025-01-12 19:00:00,19:00,75.94,0.0,2025-01-12 19:00:00,2025-01-12 19:00:00,19:00,2599.01,40806.95
2025-01-12 20:00:00,20:00,98.66,0.0,2025-01-12 20:00:00,2025-01-12 20:00:00,20:00,2076.99,40208.27
2025-01-12 21:00:00,21:00,105.3,0.0,2025-01-12 21:00:00,2025-01-12 21:00:00,21:00,2500.0,39180.4
2025-01-12 22:00:00,22:00,103.66,0.0,2025-01-12 22:00:00,2025-01-12 22:00:00,22:00,1405.51,37883.64
2025-01-12 23:00:00,23:00,104.19,0.0,2025-01-12 23:00:00,2025-01-12 23:00:00,23:00,1799.97,36331.07
2025-01-13 00:00:00,00:00,111.19,0.0,2025-01-13 00:00:00,2025-01-13 00:00:00,00:00,2099.99,34446.07
2025-01-13 01:00:00,01:00,109.71,0.0,2025-01-13 01:00:00,2025-01-13 01:00:00,01:00,2050.0,32379.83
2025-01-13 02:00:00,02:00,103.03,0.0,2025-01-13 02:00:00,2025-01-13 02:00:00,02:00,1425.0,31334.08
2025-01-13 03:00:00,03:00,104.11,0.0,2025-01-13 03:00:00,2025-01-13 03:00:00,03:00,1424.99,30754.42
2025-01-13 04:00:00,04:00,102.32,0.0,2025-01-13 04:00:00,2025-01-13 04:00:00,04:00,1723.0,30566.63
2025-01-13 05:00:00,05:00,98.31,0.0,2025-01-13 05:00:00,2025-01-13 05:00:00,05:00,1900.01,31076.87
2025-01-13 06:00:00,06:00,97.97,0.0,2025-01-13 06:00:00,2025-01-13 06:00:00,06:00,2197.0,32336.7
2025-01-13 07:00:00,07:00,101.59,0.0,2025-01-13 07:00:00,2025-01-13 07:00:00,07:00,1999.99,35959.63
2025-01-13 08:00:00,08:00,104.73,0.0,2025-01-13 08:00:00,2025-01-13 08:00:00,08:00,2899.99,42064.72
2025-01-13 09:00:00,09:00,99.39,0.0,2025-01-13 09:00:00,2025-01-13 09:00:00,09:00,2986.03,44520.59
2025-01-13 10:00:00,10:00,96.24,0.0,2025-01-13 10:00:00,2025-01-13 10:00:00,10:00,2800.0,44828.53
2025-01-13 11:00:00,11:00,93.15,0.0,2025-01-13 11:00:00,2025-01-13 11:00:00,11:00,2510.29,44852.33
2025-01-13 12:00:00,12:00,95.4,0.0,2025-01-13 12:00:00,2025-01-13 12:00:00,12:00,1974.99,42873.93
2025-01-13 13:00:00,13:00,99.82,0.0,2025-01-13 13:00:00,2025-01-13 13:00:00,13:00,2262.73,43737.43
2025-01-13 14:00:00,14:00,102.73,0.0,2025-01-13 14:00:00,2025-01-13 14:00:00,14:00,2542.06,45284.87
2025-01-13 15:00:00,15:00,105.2,0.0,2025-01-13 15:00:00,2025-01-13 15:00:00,15:00,2824.99,46344.86
2025-01-13 16:00:00,16:00,94.74,0.0,2025-01-13 16:00:00,2025-01-13 16:00:00,16:00,2980.0,47846.19
2025-01-13 17:00:00,17:00,96.3,0.0,2025-01-13 17:00:00,2025-01-13 17:00:00,17:00,3000.0,48606.14
2025-01-13 18:00:00,18:00,81.72,0.0,2025-01-13 18:00:00,2025-01-13 18:00:00,18:00,2949.99,47570.99
2025-01-13 19:00:00,19:00,104.34,0.0,2025-01-13 19:00:00,2025-01-13 19:00:00,19:00,2887.46,46168.91
2025-01-13 20:00:00,20:00,105.04,0.0,2025-01-13 20:00:00,2025-01-13 20:00:00,20:00,2732.87,44912.67
2025-01-13 21:00:00,21:00,95.9,0.0,2025-01-13 21:00:00,2025-01-13 21:00:00,21:00,2520.86,43622.05
2025-01-13 22:00:00,22:00,106.24,0.0,2025-01-13 22:00:00,2025-01-13 22:00:00,22:00,2174.99,41978.63
2025-01-13 23:00:00,23:00,95.47,0.0,2025-01-13 23:00:00,2025-01-13 23:00:00,23:00,2397.01,40028.07
2025-01-14 00:00:00,00:00,79.62,0.0,2025-01-14 00:00:00,2025-01-14 00:00:00,00:00,2500.0,37685.61
2025-01-14 01:00:00,01:00,84.59,0.0,2025-01-14 01:00:00,2025-01-14 01:00:00,01:00,2500.01,35671.34
2025-01-14 02:00:00,02:00,87.0,0.0,2025-01-14 02:00:00,2025-01-14 02:00:00,02:00,2413.64,34274.44
2025-01-14 03:00:00,03:00,106.27,0.0,2025-01-14 03:00:00,2025-01-14 03:00:00,03:00,2054.99,33478.74
2025-01-14 04:00:00,04:00,106.85,0.0,2025-01-14 04:00:00,2025-01-14 04:00:00,04:00,1939.99,33348.13
2025-01-14 05:00:00,05:00,104.43,0.0,2025-01-14 05:00:00,2025-01-14 05:00:00,05:00,2305.0,33725.14
2025-01-14 06:00:00,06:00,110.13,0.0,2025-01-14 06:00:00,2025-01-14 06:00:00,06:00,2164.34,34833.09
2025-01-14 07:00:00,07:00,107.24,0.0,2025-01-14 07:00:00,2025-01-14 07:00:00,07:00,2399.99,37861.94
2025-01-14 08:00:00,08:00,112.01,0.0,2025-01-14 08:00:00,2025-01-14 08:00:00,08:00,2924.0,43112.65
2025-01-14 09:00:00,09:00,111.67,0.0,2025-01-14 09:00:00,2025-01-14 09:00:00,09:00,2979.99,44370.82
2025-01-14 10:00:00,10:00,110.84,0.0,2025-01-14 10:00:00,2025-01-14 10:00:00,10:00,2899.99,43905.07
2025-01-14 11:00:00,11:00,108.59,0.0,2025-01-14 11:00:00,2025-01-14 11:00:00,11:00,2500.0,43415.01
2025-01-14 12:00:00,12:00,108.15,0.0,2025-01-14 12:00:00,2025-01-14 12:00:00,12:00,2076.45,41142.16
2025-01-14 13:00:00,13:00,109.98,0.0,2025-01-14 13:00:00,2025-01-14 13:00:00,13:00,2288.4,41830.38
2025-01-14 14:00:00,14:00,111.61,0.0,2025-01-14 14:00:00,2025-01-14 14:00:00,14:00,2399.99,43557.84
2025-01-14 15:00:00,15:00,108.45,0.0,2025-01-14 15:00:00,2025-01-14 15:00:00,15:00,2749.81,44966.76
2025-01-14 16:00:00,16:00,108.32,0.0,2025-01-14 16:00:00,2025-01-14 16:00:00,16:00,2979.99,46908.04
2025-01-14 17:00:00,17:00,109.92,0.0,2025-01-14 17:00:00,2025-01-14 17:00:00,17:00,3000.0,48386.88
2025-01-14 18:00:00,18:00,111.66,0.0,2025-01-14 18:00:00,2025-01-14 18:00:00,18:00,2950.01,47662.08
2025-01-14 19:00:00,19:00,112.35,0.0,2025-01-14 19:00:00,2025-01-14 19:00:00,19:00,2885.45,46147.76
2025-01-14 20:00:00,20:00,107.3,0.0,2025-01-14 20:00:00,2025-01-14 20:00:00,20:00,2399.99,44963.31
2025-01-14 21:00:00,21:00,99.47,0.0,2025-01-14 21:00:00,2025-01-14 21:00:00,21:00,2749.99,43590.48
2025-01-14 22:00:00,22:00,100.44,0.0,2025-01-14 22:00:00,2025-01-14 22:00:00,22:00,2140.0,42131.46
2025-01-14 23:00:00,23:00,104.44,0.0,2025-01-14 23:00:00,2025-01-14 23:00:00,23:00,2139.99,40223.08
2025-01-15 00:00:00,00:00,101.88,0.0,2025-01-15 00:00:00,2025-01-15 00:00:00,00:00,2454.4,37755.99
2025-01-15 01:00:00,01:00,94.06,0.0,2025-01-15 01:00:00,2025-01-15 01:00:00,01:00,2490.01,35259.31
2025-01-15 02:00:00,02:00,82.63,0.0,2025-01-15 02:00:00,2025-01-15 02:00:00,02:00,2413.64,34538.77
2025-01-15 03:00:00,03:00,75.15,0.0,2025-01-15 03:00:00,2025-01-15 03:00:00,03:00,1939.99,33656.22
2025-01-15 04:00:00,04:00,60.9,0.0,2025-01-15 04:00:00,2025-01-15 04:00:00,04:00,1799.98,33411.87
2025-01-15 05:00:00,05:00,39.83,0.0,2025-01-15 05:00:00,2025-01-15 05:00:00,05:00,1799.98,33894.76
2025-01-15 06:00:00,06:00,15.33,0.0,2025-01-15 06:00:00,2025-01-15 06:00:00,06:00,2400.01,35320.09
2025-01-15 07:00:00,07:00,2.81,0.0,2025-01-15 07:00:00,2025-01-15 07:00:00,07:00,2399.98,37793.45
2025-01-15 08:00:00,08:00,0.0,0.0,2025-01-15 08:00:00,2025-01-15 08:00:00,08:00,2898.99,43207.51
2025-01-15 09:00:00,09:00,0.0,0.0,2025-01-15 09:00:00,2025-01-15 09:00:00,09:00,2980.0,44257.17
2025-01-15 10:00:00,10:00,0.0,0.0,2025-01-15 10:00:00,2025-01-15 10:00:00,10:00,2949.99,44017.42
2025-01-15 11:00:00,11:00,0.0,0.0,2025-01-15 11:00:00,2025-01-15 11:00:00,11:00,2950.0,43454.56
2025-01-15 12:00:00,12:00,0.0,0.0,2025-01-15 12:00:00,2025-01-15 12:00:00,12:00,2662.02,41449.1
2025-01-15 13:00:00,13:00,-1.34,0.0,2025-01-15 13:00:00,2025-01-15 13:00:00,13:00,2898.99,42181.72
2025-01-15 14:00:00,14:00,-1.35,0.0,2025-01-15 14:00:00,2025-01-15 14:00:00,14:00,3000.0,43579.9
2025-01-15 15:00:00,15:00,0.0,0.0,2025-01-15 15:00:00,2025-01-15 15:00:00,15:00,2949.99,44670.42
2025-01-15 16:00:00,16:00,-1.17,0.0,2025-01-15 16:00:00,2025-01-15 16:00:00,16:00,3000.0,46876.69
2025-01-15 17:00:00,17:00,4.99,0.0,2025-01-15 17:00:00,2025-01-15 17:00:00,17:00,3000.0,48397.19
2025-01-15 18:00:00,18:00,8.61,0.0,2025-01-15 18:00:00,2025-01-15 18:00:00,18:00,3000.0,47593.99
2025-01-15 19:00:00,19:00,16.85,0.0,2025-01-15 19:00:00,2025-01-15 19:00:00,19:00,2980.0,46318.23
2025-01-15 20:00:00,20:00,21.03,0.0,2025-01-15 20:00:00,2025-01-15 20:00:00,20:00,2892.46,45312.77
2025-01-15 21:00:00,21:00,29.33,0.0,2025-01-15 21:00:00,2025-01-15 21:00:00,21:00,2899.0,43912.31
2025-01-15 22:00:00,22:00,47.05,0.0,2025-01-15 22:00:00,2025-01-15 22:00:00,22:00,2483.13,42437.82
2025-01-15 23:00:00,23:00,46.27,0.0,2025-01-15 23:00:00,2025-01-15 23:00:00,23:00,2399.46,40713.98
2025-01-16 00:00:00,00:00,41.12,0.0,2025-01-16 00:00:00,2025-01-16 00:00:00,00:00,2481.95,38222.18
2025-01-16 01:00:00,01:00,48.47,0.0,2025-01-16 01:00:00,2025-01-16 01:00:00,01:00,2456.45,36171.19
2025-01-16 02:00:00,02:00,49.33,0.0,2025-01-16 02:00:00,2025-01-16 02:00:00,02:00,2270.0,34687.31
2025-01-16 03:00:00,03:00,54.3,0.0,2025-01-16 03:00:00,2025-01-16 03:00:00,03:00,2244.01,33649.06
2025-01-16 04:00:00,04:00,62.69,0.0,2025-01-16 04:00:00,2025-01-16 04:00:00,04:00,2244.01,33398.26
2025-01-16 05:00:00,05:00,64.45,0.0,2025-01-16 05:00:00,2025-01-16 05:00:00,05:00,2244.0,33745.49
2025-01-16 06:00:00,06:00,75.91,0.0,2025-01-16 06:00:00,2025-01-16 06:00:00,06:00,2200.0,34827.19
2025-01-16 07:00:00,07:00,69.11,0.0,2025-01-16 07:00:00,2025-01-16 07:00:00,07:00,2635.35,37763.02
2025-01-16 08:00:00,08:00,70.77,0.0,2025-01-16 08:00:00,2025-01-16 08:00:00,08:00,3000.0,43110.26
2025-01-16 09:00:00,09:00,75.51,0.0,2025-01-16 09:00:00,2025-01-16 09:00:00,09:00,3000.0,44699.97
2025-01-16 10:00:00,10:00,75.48,0.0,2025-01-16 10:00:00,2025-01-16 10:00:00,10:00,2950.01,43758.18
2025-01-16 11:00:00,11:00,81.92,0.0,2025-01-16 11:00:00,2025-01-16 11:00:00,11:00,2949.47,41507.77
2025-01-16 12:00:00,12:00,72.13,0.0,2025-01-16 12:00:00,2025-01-16 12:00:00,12:00,2305.0,40483.28
2025-01-16 13:00:00,13:00,78.18,0.0,2025-01-16 13:00:00,2025-01-16 13:00:00,13:00,2399.99,40932.58
2025-01-16 14:00:00,14:00,91.05,0.0,2025-01-16 14:00:00,2025-01-16 14:00:00,14:00,2800.0,41865.59
2025-01-16 15:00:00,15:00,89.96,0.0,2025-01-16 15:00:00,2025-01-16 15:00:00,15:00,2850.0,43701.63
2025-01-16 16:00:00,16:00,98.1,0.0,2025-01-16 16:00:00,2025-01-16 16:00:00,16:00,3000.0,45812.31
2025-01-16 17:00:00,17:00,107.19,0.0,2025-01-16 17:00:00,2025-01-16 17:00:00,17:00,3000.0,48003.46
2025-01-16 18:00:00,18:00,109.94,0.0,2025-01-16 18:00:00,2025-01-16 18:00:00,18:00,2948.01,47929.55
2025-01-16 19:00:00,19:00,102.29,0.0,2025-01-16 19:00:00,2025-01-16 19:00:00,19:00,2849.98,46654.2
2025-01-16 20:00:00,20:00,94.35,0.0,2025-01-16 20:00:00,2025-01-16 20:00:00,20:00,2200.0,45404.8
2025-01-16 21:00:00,21:00,78.09,0.0,2025-01-16 21:00:00,2025-01-16 21:00:00,21:00,2499.99,44361.44
2025-01-16 22:00:00,22:00,68.26,0.0,2025-01-16 22:00:00,2025-01-16 22:00:00,22:00,2296.0,42840.23
2025-01-16 23:00:00,23:00,77.47,0.0,2025-01-16 23:00:00,2025-01-16 23:00:00,23:00,2140.0,40987.14
2025-01-17 00:00:00,00:00,86.29,0.0,2025-01-17 00:00:00,2025-01-17 00:00:00,00:00,2520.0,38297.86
2025-01-17 01:00:00,01:00,69.73,0.0,2025-01-17 01:00:00,2025-01-17 01:00:00,01:00,2199.99,35909.39
2025-01-17 02:00:00,02:00,64.13,0.0,2025-01-17 02:00:00,2025-01-17 02:00:00,02:00,2305.0,34753.26
2025-01-17 03:00:00,03:00,67.43,0.0,2025-01-17 03:00:00,2025-01-17 03:00:00,03:00,2099.0,33859.16
2025-01-17 04:00:00,04:00,54.91,0.0,2025-01-17 04:00:00,2025-01-17 04:00:00,04:00,1799.99,33568.98
2025-01-17 05:00:00,05:00,53.95,0.0,2025-01-17 05:00:00,2025-01-17 05:00:00,05:00,2099.0,33765.34
2025-01-17 06:00:00,06:00,58.52,0.0,2025-01-17 06:00:00,2025-01-17 06:00:00,06:00,2189.99,35069.31
2025-01-17 07:00:00,07:00,57.05,0.0,2025-01-17 07:00:00,2025-01-17 07:00:00,07:00,2199.99,36862.7
2025-01-17 08:00:00,08:00,54.68,0.0,2025-01-17 08:00:00,2025-01-17 08:00:00,08:00,2950.0,43355.07
2025-01-17 09:00:00,09:00,27.76,0.0,2025-01-17 09:00:00,2025-01-17 09:00:00,09:00,3000.0,43983.63
2025-01-17 10:00:00,10:00,30.95,0.0,2025-01-17 10:00:00,2025-01-17 10:00:00,10:00,2899.99,41689.31
2025-01-17 11:00:00,11:00,31.42,0.0,2025-01-17 11:00:00,2025-01-17 11:00:00,11:00,2800.0,39715.14
2025-01-17 12:00:00,12:00,44.75,0.0,2025-01-17 12:00:00,2025-01-17 12:00:00,12:00,2099.0,36955.95
2025-01-17 13:00:00,13:00,53.24,0.0,2025-01-17 13:00:00,2025-01-17 13:00:00,13:00,2026.0,35312.83
2025-01-17 14:00:00,14:00,53.27,0.0,2025-01-17 14:00:00,2025-01-17 14:00:00,14:00,2156.01,37562.07
2025-01-17 15:00:00,15:00,53.63,0.0,2025-01-17 15:00:00,2025-01-17 15:00:00,15:00,2519.99,39344.29
2025-01-17 16:00:00,16:00,57.44,0.0,2025-01-17 16:00:00,2025-01-17 16:00:00,16:00,2999.99,42319.08
2025-01-17 17:00:00,17:00,56.1,0.0,2025-01-17 17:00:00,2025-01-17 17:00:00,17:00,3000.0,46115.97
2025-01-17 18:00:00,18:00,69.17,0.0,2025-01-17 18:00:00,2025-01-17 18:00:00,18:00,3000.0,46978.52
2025-01-17 19:00:00,19:00,73.06,0.0,2025-01-17 19:00:00,2025-01-17 19:00:00,19:00,3000.0,46013.85
2025-01-17 20:00:00,20:00,68.41,0.0,2025-01-17 20:00:00,2025-01-17 20:00:00,20:00,2948.9,44862.16
2025-01-17 21:00:00,21:00,55.0,0.0,2025-01-17 21:00:00,2025-01-17 21:00:00,21:00,2937.78,43683.02
2025-01-17 22:00:00,22:00,39.67,0.0,2025-01-17 22:00:00,2025-01-17 22:00:00,22:00,2449.99,42132.55
2025-01-17 23:00:00,23:00,29.92,0.0,2025-01-17 23:00:00,2025-01-17 23:00:00,23:00,2470.91,40509.59
2025-01-18 00:00:00,00:00,20.03,0.0,2025-01-18 00:00:00,2025-01-18 00:00:00,00:00,2339.01,38232.36
2025-01-18 01:00:00,01:00,6.12,0.0,2025-01-18 01:00:00,2025-01-18 01:00:00,01:00,2339.0,36305.76
2025-01-18 02:00:00,02:00,3.07,0.0,2025-01-18 02:00:00,2025-01-18 02:00:00,02:00,2424.0,34623.91
2025-01-18 03:00:00,03:00,3.7,0.0,2025-01-18 03:00:00,2025-01-18 03:00:00,03:00,2125.0,33544.08
2025-01-18 04:00:00,04:00,0.88,0.0,2025-01-18 04:00:00,2025-01-18 04:00:00,04:00,1940.0,33056.89
2025-01-18 05:00:00,05:00,3.99,0.0,2025-01-18 05:00:00,2025-01-18 05:00:00,05:00,1999.98,33225.85
2025-01-18 06:00:00,06:00,2.6,0.0,2025-01-18 06:00:00,2025-01-18 06:00:00,06:00,2424.0,34018.43
2025-01-18 07:00:00,07:00,5.76,0.0,2025-01-18 07:00:00,2025-01-18 07:00:00,07:00,2500.0,35329.5
2025-01-18 08:00:00,08:00,0.25,0.0,2025-01-18 08:00:00,2025-01-18 08:00:00,08:00,2899.0,37892.72
2025-01-18 09:00:00,09:00,0.0,0.0,2025-01-18 09:00:00,2025-01-18 09:00:00,09:00,2826.83,38360.87
2025-01-18 10:00:00,10:00,0.33,0.0,2025-01-18 10:00:00,2025-01-18 10:00:00,10:00,1799.98,37009.42
2025-01-18 11:00:00,11:00,0.0,0.0,2025-01-18 11:00:00,2025-01-18 11:00:00,11:00,1895.0,35593.95
2025-01-18 12:00:00,12:00,1.28,0.0,2025-01-18 12:00:00,2025-01-18 12:00:00,12:00,1424.99,33338.4
2025-01-18 13:00:00,13:00,4.77,0.0,2025-01-18 13:00:00,2025-01-18 13:00:00,13:00,1799.97,33207.71
2025-01-18 14:00:00,14:00,9.66,0.0,2025-01-18 14:00:00,2025-01-18 14:00:00,14:00,1500.01,33822.64
2025-01-18 15:00:00,15:00,15.59,0.0,2025-01-18 15:00:00,2025-01-18 15:00:00,15:00,1421.69,35268.83
2025-01-18 16:00:00,16:00,10.42,0.0,2025-01-18 16:00:00,2025-01-18 16:00:00,16:00,1894.99,38337.77
2025-01-18 17:00:00,17:00,8.89,0.0,2025-01-18 17:00:00,2025-01-18 17:00:00,17:00,2949.99,42285.93
2025-01-18 18:00:00,18:00,23.99,0.0,2025-01-18 18:00:00,2025-01-18 18:00:00,18:00,2999.98,44793.54
2025-01-18 19:00:00,19:00,41.75,0.0,2025-01-18 19:00:00,2025-01-18 19:00:00,19:00,2949.47,44188.42
